season,matchday,question_number,text,category,a_pct,b_pct,c_pct,d_pct,e_pct,league_pct,difficulty
LL53,MD25,Q4,"Otto I was the first, in 962, and Francis II was the last, in 1806, to hold what title (which could be argued actually began with Charlemagne in 800)?",WORLD HIST,,,,,,,
LL53,MD25,Q5,"This term, from Latin for blood relation, is used to describe words which have a common etymological origin (such as the English drink and the German trinken, or the French lait and Spanish leche).",LANGUAGE,,,,,,,
LL53,MD25,Q6,This is a screenshot from what film? Click here,FILM,,,,,,,
LL54,MD01,Q1,"Among the various phase transitions in thermodynamics, melting is the transition of a substance from a solid to a liquid. The process known as deposition is the transition of a substance from what to what? (Two answers required, in correct order.)",SCIENCE,,,,,,,
LL54,MD01,Q2,"What was the name of the middle and long distance runner, one of the most famous individuals in the history of sport in Finland, who won nine Olympic gold medals during the 1920s, and was known during his time with countrymen Hannes Kolehmainen and Ville Ritola as the 'Flying Finns'?",GAMES/SPORT,,,,,,,
LL54,MD01,Q3,"Book VI of Sir Thomas Malory's Le Morte d'Arthur chronicles the quest of the Knights of the Round Table to achieve the Holy Grail. Ultimately, only three achieve the Grail; name any one of the three.",LITERATURE,,,,,,,
LL54,MD01,Q4,"Since 2008, the Miss Teen USA beauty pageant has, oddly, not actually been held in the United States, but rather at a vast mega-resort and waterpark complex in what country?",GEOGRAPHY,,,,,,,
LL54,MD01,Q5,"Elvira, Bobby Sue, and (I'm Settin') Fancy Free are among the hits from what country music vocal group?",POP MUSIC,,,,,,,
LL54,MD01,Q6,What is the name of the apple-offerer in these paintings? Click here,ART,,,,,,,
LL54,MD02,Q1,"The primary facility in Russia dedicated to the preparation and training of cosmonauts, located in the community of Star City (Zvyozdny gorodok), is named after whom?",WORLD HIST,,,,,,,
LL54,MD02,Q2,"Of the 13 feature films released by Pixar Animation Studios since 1995, which is the only one -- not including 2012's Brave -- to receive no Academy Award nominations (befitting its critical reputation as the studio's worst release)?",FILM,,,,,,,
LL54,MD02,Q3,"Name the Polish dish (and centerpiece of an annual Krakow summer festival) which is roughly the equivalent of the Japanese gyoza, Tibetan momo, Turkish manti, and Korean mandu.",FOOD/DRINK,,,,,,,
LL54,MD02,Q4,The badge pictured here was used for a time in the 1960s and 70s on automobiles manufactured by what maker? Click here,LIFESTYLE,,,,,,,
LL54,MD02,Q5,"'Heartless' by Dia Frampton, 'Fix You' by Javier Colon, 'Roxanne' by Juliet Simms, and 'I Believe I Can Fly' by Jermaine Paul, all singles that reached the Billboard Hot 100 chart, were studio versions of performances that first appeared on what television program?",TELEVISION,,,,,,,
LL54,MD02,Q6,There are four U.S. states whose largest city contains the name of the state in the city's name. One is Indiana (Indianapolis); name the other three states.,GEOGRAPHY,,,,,,,
LL54,MD03,Q1,"The words pizda, yebat', khuy, and suka are profane words, or mat, in what language?",LANGUAGE,,,,,,,
LL54,MD03,Q2,What is the most common informal name for the skyscraper at the center of this photograph? Click here,GEOGRAPHY,,,,,,,
LL54,MD03,Q3,"The National Voter Registration Act of 1993, enacted by the U.S. Congress primarily to reduce the cost of voting by incorporating voter registration into other citizen/governmental agency transactions, is best known by what rhyming name?",AMER HIST,,,,,,,
LL54,MD03,Q4,"The traditional five-kingdom hierarchy of biological classification, first proposed by ecologist Robert Whittaker in the 1960s, includes Monera, Fungi, Plantae, Animalia, and what else?",SCIENCE,,,,,,,
LL54,MD03,Q5,"This term, derived from the Greek for a reciter of epic poetry, is used to describe a free-flowing, irregular, and often improvisatory musical composition, characterized typically by emotion and spontaneity.",CLASS MUSIC,,,,,,,
LL54,MD03,Q6,Identify the French artist and chess journalist who worked on the piece of art pictured here from 1915 to 1923. Click here,ART,,,,,,,
LL54,MD04,Q1,"Name the university, founded in 1693, which is the oldest institution of higher education in the state of Virginia, and second-oldest in the United States after Harvard University.",GEOGRAPHY,,,,,,,
LL54,MD04,Q2,"The installments from this series of action films were the #6 top grossing film of 1987, #6 of 1989, #5 of 1992, and #10 of 1998.",FILM,,,,,,,
LL54,MD04,Q3,In what European city is this room located? Click here,WORLD HIST,,,,,,,
LL54,MD04,Q4,"Brassie, Spoon, Jigger, Mashie Niblick, and Cleek are all obsolete items formerly used in what sport?",GAMES/SPORT,,,,,,,
LL54,MD04,Q5,"Though his hometown was Rutherford, New Jersey, the epic Paterson was the crowning achievement of what American poet and physician?",LITERATURE,,,,,,,
LL54,MD04,Q6,"What was the stage name of the DJ of the hip hop group Run-D.M.C. (and the only non-eponymous member), who was murdered in a Queens, New York recording studio in October of 2002?",POP MUSIC,,,,,,,
LL54,MD05,Q1,"With her husband Pierre, Marie Sklodowska-Curie is generally credited with discovering two elements of the periodic table, one named after her homeland, and the other named after its notable scientific attribute. Identify them both.",SCIENCE,,,,,,,
LL54,MD05,Q2,"A New York socialite, daughter of a Titanic victim and niece of a famous museum founder, is herself best-known today as a preeminent collector of art (and perhaps also, of men). What is her full name (first and last)?",ART,,,,,,,
LL54,MD05,Q3,"Old Trafford, Stamford Bridge, Craven Cottage, Anfield, and, formerly, Highbury, are all names of what?",GAMES/SPORT,,,,,,,
LL54,MD05,Q4,"What country was formally recognized by the United States government on November 13, 1903 (although not by the government of Colombia until 1921)?",AMER HIST,,,,,,,
LL54,MD05,Q5,Hitsville U.S.A. was a nickname given to the first headquarters of what American company?,POP MUSIC,,,,,,,
LL54,MD05,Q6,"This American would probably prefer to be remembered for her time as one-half of a Grammy-winning comedy duo of the 1950s and 60s, and not as the writer and director of the colossal cinematic flops Mikey and Nicky and Ishtar.",FILM,,,,,,,
LL54,MD06,Q1,"Aldo, Avia, Naot, and Sebago are all companies best known for the manufacturing and selling of what?",BUS/ECON,,,,,,,
LL54,MD06,Q2,"The protocol to the United Nations Framework Convention on Climate Change, which establishes a structure of rolling commitments of greenhouse gas emissions reductions for its ratifying nations, is commonly named after what city, where it was adopted initially in December, 1997?",CURR EVENTS,,,,,,,
LL54,MD06,Q3,"In geometry, a tetrahedron is a regular polyhedron with four faces (a.k.a. triangular pyramid), and a cube is one with six faces. How many faces does a regular dodecahedron have?",MATH,,,,,,,
LL54,MD06,Q4,"What is the name of the imperial dynasty that ruled China at the start of the first millennium (roughly from 200 BC to 200 AD), and gave its name to what today is China's majority ethnic group?",WORLD HIST,,,,,,,
LL54,MD06,Q5,"St. Moritz, Gstaad, and Verbier are major ski resorts in what country?",GEOGRAPHY,,,,,,,
LL54,MD06,Q6,"Of the 40+ animated television series that have aired on the Nickelodeon channel and produced by the network, which one has been, by far, the longest-running? Over 330 original episodes have aired since the May 1999 premiere, where the title character first landed a job at the fast food restaurant central to much of the series.",TELEVISION,,,,,,,
LL54,MD07,Q1,"In the field of geography, the term cordillera (e.g. American Cordillera, Arctic Cordillera, Cordillera Central) refers specifically to a connected chain of what?",GEOGRAPHY,,,,,,,
LL54,MD07,Q2,"The actor James Dean is credited with appearing in exactly three feature films, all in leading roles. Of the three, which was the only one widely released during his lifetime?",FILM,,,,,,,
LL54,MD07,Q3,"A series of oil paintings by American artist C. M. Coolidge, which was commissioned in 1903 by the publishing company Brown & Bigelow to promote cigars, is best known today for featuring what?",ART,,,,,,,
LL54,MD07,Q4,What is the name of this athlete? Click here,GAMES/SPORT,,,,,,,
LL54,MD07,Q5,"Most commonly, the chemical hydrolyzation process called saponification is used in the production of what?",SCIENCE,,,,,,,
LL54,MD07,Q6,"On December 8, 2004, during a performance by the heavy metal band Damageplan in Columbus, Ohio, guitarist Dimebag Darrell was shot and killed by an audience member while on stage. Darrell was a founding member of what other band, with whom he first achieved fame?",POP MUSIC,,,,,,,
LL54,MD08,Q1,"Provide the two words that fill in the blank in the following full title of a novel as it was published in the United States on November 14, 1851: Moby-Dick; or, ___________",LITERATURE,,,,,,,
LL54,MD08,Q2,"Saint Eustachius and Saint Hubertus, the patron saints of hunters, are referenced in what liqueur brand's logo, which consists of a glowing Christian cross between the antlers of a caribou?",FOOD/DRINK,,,,,,,
LL54,MD08,Q3,"In 1978, who won the Primetime Emmy Award for Outstanding Lead Actress -- Miniseries or a Movie for her work in the Miniseries Holocaust, which would be the first of a vast multitude of nominations and awards this actress would receive in her career?",TELEVISION,,,,,,,
LL54,MD08,Q4,"According to their official wedding registry of April, 2011 (and per the surnames of the bridegroom's parents), what is the surname of William and Catherine, the Duke and Duchess of Cambridge?",LIFESTYLE,,,,,,,
LL54,MD08,Q5,"As defined in classical mechanics, speed is a scalar quantity defining how fast an object is moving, while velocity is a vector describing the object's speed and direction. Likewise, as distance is a scalar quantity of length, what is the term for the vector describing distance and direction?",SCIENCE,,,,,,,
LL54,MD08,Q6,"The White Sea, off the northwest coast of Russia, is the fourth-largest sea in the world (in area) whose name in English is a color. What are the three largest that fit this description?",GEOGRAPHY,,,,,,,
LL54,MD09,Q1,"The location photographed here was, according to legend, first memorialized in song in 1936, by whom? Click here",POP MUSIC,,,,,,,
LL54,MD09,Q2,"The Dutch language in Belgium, as it is spoken by the majority of its citizens (and nearly everyone in the region adjacent to the Netherlands), is known colloquially by what name?",LANGUAGE,,,,,,,
LL54,MD09,Q3,"Beginning with the 1987 French Open, and ending with the same tournament in 1990, this German appeared in a record 13 consecutive tennis Grand Slam finals.",GAMES/SPORT,,,,,,,
LL54,MD09,Q4,"Companion to Music, Companion to English Literature, Companion to Food, Companion to Western Art -- these are all partial titles to successful books which begin with what name?",LITERATURE,,,,,,,
LL54,MD09,Q5,"Sutter's Fort, the final destination of the Donner Party survivors, and abandoned after the discovery of gold (and subsequent rush) at nearby Sutter's Mill, was established in an area that would eventually become what city?",AMER HIST,,,,,,,
LL54,MD09,Q6,To whom did the head in the bottom right of this painting belong? Click here,ART,,,,,,,
LL54,MD10,Q1,"This photograph was taken in what city, where this sort of thing happens around 80 times a year? Click here",GAMES/SPORT,,,,,,,
LL54,MD10,Q2,Identify the national capital city highlighted in red on this map. Click here,GEOGRAPHY,,,,,,,
LL54,MD10,Q3,"First discovered in 1869, and now a fundamental component in many branches of scientific research, nucleic acids (polynucleotides) are large biological molecules which are plentiful in all living things on earth. All naturally occurring nucleic acids are known commonly by one of two names -- give either name.",SCIENCE,,,,,,,
LL54,MD10,Q4,"In the Looney Tunes and Merrie Melodies cartoons, what was the trademark catchphrase of Sylvester the Cat?",LIFESTYLE,,,,,,,
LL54,MD10,Q5,"The last film which featured Sammy Davis, Jr., Dean Martin, and Frank Sinatra together was what 1984 film, itself a sequel to a 1981 movie (which featured Sammy and Dean but not Frank)?",FILM,,,,,,,
LL54,MD10,Q6,The plot for the John Fletcher and William Shakespeare comedy The Two Noble Kinsmen is based on what earlier English work?,LITERATURE,,,,,,,
LL54,MD11,Q1,Name the Republican who currently represents Missouri's 2nd congressional district in the United States House of Representatives.,CURR EVENTS,,,,,,,
LL54,MD11,Q2,"This woman has been credited with being the first television psychologist (credentialed by her Ph.D. from Columbia University), as well as the first female television boxing commentator (credentialed by her boxing expertise demonstrated on the game show The $64,000 Question).",TELEVISION,,,,,,,
LL54,MD11,Q3,Identify this letter of the Hebrew alphabet. Click here,LANGUAGE,,,,,,,
LL54,MD11,Q4,This illustration is the work of what well known graphic designer and street artist? Click here,ART,,,,,,,
LL54,MD11,Q5,"The organic compound sucrose is a disaccharide composed of two monosaccharides, which are two of the three dietary monosaccharides (galactose being the third). Name these two monosacchardides, also known as simple sugars?",SCIENCE,,,,,,,
LL54,MD11,Q6,"The first solid body electric guitar manufactured and sold by the Gibson Guitar Corporation, in 1952, was named after (and endorsed by) what American guitarist and inventor?",POP MUSIC,,,,,,,
LL54,MD12,Q1,"The vast war which occupied Europe in the early part of the 18th c., and included the historic Battles of Blenheim, Malplaquet, and Denain, was fought over the inheritance of the monarch of what kingdom?",WORLD HIST,,,,,,,
LL54,MD12,Q2,"The term derived from the colors of their jerseys, the All Blacks are the popular name for the national rugby teams of what nation?",GAMES/SPORT,,,,,,,
LL54,MD12,Q3,"Honeydew, casaba, galia, and cantaloupe are all melons of the species cucumis melo, which is better known by what name -- a name which is often used as a synonym for cantaloupe itself?",FOOD/DRINK,,,,,,,
LL54,MD12,Q4,"While it was established to govern sections of the West Bank and Gaza Strip, the Palestinian National Authority has since 2007 controlled only the former, as the Gaza Strip is currently under the control of what political party?",CURR EVENTS,,,,,,,
LL54,MD12,Q5,"The Discover Card, the fifth largest credit card brand in the United States (based on purchase volume), was first introduced to the marketplace in 1985 by what retail company?",BUS/ECON,,,,,,,
LL54,MD12,Q6,What number is being represented in the Chinese abacus (suanpan) in this image? Click here,MATH,,,,,,,
LL54,MD13,Q1,"In August, 2012, three members of what anti-capitalist feminist punk rock group were sentenced by a Moscow court to two years in prison for hooliganism motivated by religious hatred and enmity, sparking international interest and prompting cries of political persecution from human rights groups.",CURR EVENTS,,,,,,,
LL54,MD13,Q2,"What is the name of the auxiliary, close-quarter combat weapon which was first used in France in the 1600s, and is named after a small city in southwestern part of that country (and not a New Jersey city of the same name)?",LANGUAGE,,,,,,,
LL54,MD13,Q3,The New York Stock Exchange ticker symbol HPQ reflects a 2002 merger of what two corporations?,BUS/ECON,,,,,,,
LL54,MD13,Q4,A non-existent friend named Bunbury is just one of the underlying conceits in what late 19th c. stage comedy by Oscar Wilde?,THEATRE,,,,,,,
LL54,MD13,Q5,"This 17th c. classical composer, one of the most celebrated English composers in history, most certainly of the Baroque style, produced a vast oeuvre in his short life, including the opera Dido and Aeneas and semi-operas Dioclesian and The Indian Queen.",CLASS MUSIC,,,,,,,
LL54,MD13,Q6,"What did Los Angeles Lakers center Shaquille O'Neal do eleven times against the Seattle SuperSonics on December 8, 2000, each time unsuccessfully, setting a new NBA record?",GAMES/SPORT,,,,,,,
LL54,MD14,Q1,"On the pilot episode of this television series, which first aired on January 10, 1999, the show's main character passes out while barbecuing, having what is later diagnosed to be a panic attack.",TELEVISION,,,,,,,
LL54,MD14,Q2,"Considered the five mother sauces of classical French cooking are Espagnole, Veloutê©, Hollandaise, Tomate, and what other -- a simple milk-based sauce with white roux used in some recipes for croque monsieur, scalloped potatoes, lasagna, and moussaka?",FOOD/DRINK,,,,,,,
LL54,MD14,Q3,What was the name of the assistant prosecutor assigned to the O.J. Simpson murder case in 1994/95 who famously asked Simpson to try on the bloody gloves?,AMER HIST,,,,,,,
LL54,MD14,Q4,"Provide the prefix missing in this series: zepto, atto, _____, pico, nano, micro.",SCIENCE,,,,,,,
LL54,MD14,Q5,The title of the song in this clip includes the name of what major river? Click here,POP MUSIC,,,,,,,
LL54,MD14,Q6,"The suicide note of what Briton, written in 1941 and addressed to her husband Leonard, begins 'I feel certain that I am going mad again,' and ends 'I can't go on spoiling your life any longer. I don't think two people could have been happier than we have been.'",LITERATURE,,,,,,,
LL54,MD15,Q1,"What word, meaning 'reign' or 'kingdom' in Hindi-Urdu, is used generally to refer to the period of British colonial rule in India that ended in 1947?",WORLD HIST,,,,,,,
LL54,MD15,Q2,This is a screenshot from what film? Click here,FILM,,,,,,,
LL54,MD15,Q3,A private collective of Trappist monasteries called the International Trappist Association currently certifies seven breweries in the world as producers and sellers of authentic Trappist beers. Six of these seven breweries are in what country?,FOOD/DRINK,,,,,,,
LL54,MD15,Q4,"In 1906, an Italian economist observed that 80% of the land in his country was owned by 20% of the population, eventually giving his name to what business rule of thumb which is also referred to as the '80-20 rule' ?",BUS/ECON,,,,,,,
LL54,MD15,Q5,Which is the most populous of Canada's three 'Prairie provinces' (and the country's fourth-most populous overall)?,GEOGRAPHY,,,,,,,
LL54,MD15,Q6,This clip is an excerpt from the last movement of a well known piano sonata. By what name is the movement popularly known? (15 seconds) Click here,CLASS MUSIC,,,,,,,
LL54,MD16,Q1,"In photography, the ratio of the length of the photographic lens to the diameter of the lens aperture (entrance pupil) is commonly known as the __-number. What letter goes in the blank?",SCIENCE,,,,,,,
LL54,MD16,Q2,"On August 16, 2012, the foreign ministry of what nation announced that it will grant political asylum to Julian Assange, the editor-in-chief and founder of the media website WikiLeaks?",CURR EVENTS,,,,,,,
LL54,MD16,Q3,"The musicians Kenny Clarke, Vinnie Colaiuta, Jack DeJohnette, Steve Gadd, and Chick Webb all were/are masters at what instrument?",POP MUSIC,,,,,,,
LL54,MD16,Q4,"The lifting of the ban on the African National Congress, the release of Nelson Mandela from prison, and repeal of apartheid legislation all occurred during the term of what State President of South Africa?",WORLD HIST,,,,,,,
LL54,MD16,Q5,"Capitalism and Freedom, published in 1962 and viewed largely as a rebuttal to the prevailing Keynesian economic policies of its day, was the work of what future Nobel laureate?",BUS/ECON,,,,,,,
LL54,MD16,Q6,"When old age shall this generation waste, / Thou shalt remain, in midst of other woe / Than ours, a friend to man, to whom thou sayst, / 'Beauty is truth, truth beauty,' ___ that is all / Ye know on earth, and all ye need to know. Who first wrote these lines?",LITERATURE,,,,,,,
LL54,MD17,Q1,"Piperrada, pintxo, txangurro, and txipirones are all dishes of what ethnic cuisine?",LANGUAGE,,,,,,,
LL54,MD17,Q2,"One of the main actors had a heart attack, the director lost 100 pounds, another main actor showed up for shooting 90 pounds overweight, principal photography finished over a year behind schedule, and Laurence Fishburne was only 14 years old -- these are among the many notable aspects (true and perhaps apocryphal) of the production of what film?",FILM,,,,,,,
LL54,MD17,Q3,"Europe's annual Bayreuth Festival was originally conceived by, and still today performs the works of, what 19th c. composer, who is himself buried in the town (as is his father-in-law, Franz Liszt)?",CLASS MUSIC,,,,,,,
LL54,MD17,Q4,"Euthyphro, Apology, Crito, and Phaedo comprise the first tetralogy in a series of works that are traditionally ascribed to whom?",LITERATURE,,,,,,,
LL54,MD17,Q5,"Solve the following formula for x, giving the exact (not approximate) value of x: ex = 100",MATH,,,,,,,
LL54,MD17,Q6,"The city of Naypyidaw, founded in 2002, was, three years later, officially named by the military government of what country as its nation's new capital?",WORLD HIST,,,,,,,
LL54,MD18,Q1,"The name of this dish of Szechuan cuisine, which consists of chicken, vegetables, peanuts, and other ingredients, is derived from the name of a governor of Sichuan Province during the late Qing Dynasty.",FOOD/DRINK,,,,,,,
LL54,MD18,Q2,"The Warren Commission, established in 1963 to investigate the assassination of President John F. Kennedy, had among its members what future U.S. President?",AMER HIST,,,,,,,
LL54,MD18,Q3,"It has been reported that a screenwriter of this film, one of the highest-grossing of the late 1980s, received a first class upgrade by Qantas Airways in gratitude for the free, positive publicity the film provided the airline.",FILM,,,,,,,
LL54,MD18,Q4,"The three western-most islands of the Leeward Antilles in the Caribbean Sea, known collectively as the ABC Islands, are all under the jurisdiction of what European country?",GEOGRAPHY,,,,,,,
LL54,MD18,Q5,"Fill in the two blanks in this statement, in correct order: In accounting, the term current ratio is generally accepted to be a ratio calculated by current _____ over current ______.",BUS/ECON,,,,,,,
LL54,MD18,Q6,"The Blue Man, a US Army captain during the Vietnam War, a widow named Ruby, Eddie's wife Marguerite, and a young girl named Tala are the title characters of what religiously tinged best-selling novel published in 2003?",LITERATURE,,,,,,,
LL54,MD19,Q1,Identify the term from finance which is derived from the Old French for 'death pledge'?,LANGUAGE,,,,,,,
LL54,MD19,Q2,This is a screenshot from the music video for what song? Click here,POP MUSIC,,,,,,,
LL54,MD19,Q3,Who painted this? Click here,ART,,,,,,,
LL54,MD19,Q4,"What now-common and important component of the modern military was first used in combat by British forces in WWI at the Battle of the Somme, in September of 1916?",WORLD HIST,,,,,,,
LL54,MD19,Q5,"Named after an English physicist of the 19th c., this derived unit of measure in the International System of Units (SI) is equal to the energy expended by a force of one newton acting through a distance of one meter.",SCIENCE,,,,,,,
LL54,MD19,Q6,"Which country is the second most populous on the South American mainland (after Brazil), and fourth largest in area?",GEOGRAPHY,,,,,,,
LL54,MD20,Q1,"The United Kingdom's last non-island possession in the Americas was a British crown colony that became self-governing in 1964, and fully independent in 1981. During its colonial era it was known as British Honduras; by what name is it known today?",WORLD HIST,,,,,,,
LL54,MD20,Q2,"Identify the television spinoff from the early 1980s that featured the amorous title characters' adventures as they move down to Chicago and try to make it big in the music business, with ensuing hijinks.",TELEVISION,,,,,,,
LL54,MD20,Q3,"Of the different layers of the earth's atmosphere, the exosphere is the highest. The lowest, just below the stratosphere, is best known by what term, from the Greek for 'turn' or 'change' (as it is the layer where most weather patterns occur)?",SCIENCE,,,,,,,
LL54,MD20,Q4,"An Argument to Prove that the Abolishing of Christianity in England May, as Things Now Stand Today, be Attended with Some Inconveniences, and Perhaps not Produce Those Many Good Effects Proposed Thereby is the full title of an essay written in 1708 by what master of satire, who twenty years later would suggest, in A Modest Proposal, that the Irish could alleviate their struggles with poverty by selling their children as food for the wealthy class?",LITERATURE,,,,,,,
LL54,MD20,Q5,"Made in America, American Ride, American Soldier, and Courtesy of the Red, White, & Blue (The Angry American) are all hit singles from what country music star? Hint: He was born in the United States.",POP MUSIC,,,,,,,
LL54,MD20,Q6,Hangul is the name of the native alphabet of what language?,LANGUAGE,,,,,,,
LL54,MD21,Q1,"Though the historical record suggests it was settled previously by Gunnbjê_rn Ulf-Krakuson and Snê_bjê_rn Galte Holmsteinsson, and perhaps others, it is popularly believed that Greenland was discovered by what Norseman, son of Thorvald Asvaldsson (and himself, with his wife Thjodhildr, the father of another Icelandic explorer/hero)?",WORLD HIST,,,,,,,
LL54,MD21,Q2,"Berlin's Kaufhaus des Westens, the second largest building of its kind in Europe at 650,000 square feet, is approximately two-thirds the size of what London establishment, the continent's largest of the type?",BUS/ECON,,,,,,,
LL54,MD21,Q3,Identify the two countries which have a coastline on the Sea of Okhotsk.,GEOGRAPHY,,,,,,,
LL54,MD21,Q4,"Of the eight vitamins in the vitamin B complex, the 'lowest' (B1) is thiamin. The 'highest', cobalamin, is what number?",SCIENCE,,,,,,,
LL54,MD21,Q5,"Name the fashion designer and icon who, in 1983, was hired as chief designer at the fashion house Chanel, a position he holds to this day.",LIFESTYLE,,,,,,,
LL54,MD21,Q6,"The dark comedy written by Tracy Letts, which won both the Tony Award for Best Drama and Pulitzer Prize for Drama in 2008, is set in what Oklahoma county, after which the play is named?",THEATRE,,,,,,,
LL54,MD22,Q1,A fire during a launch pad test of the Apollo 1 lunar mission at Cape Canaveral in February of 1967 killed all three members of the crew. Name any one of these three astronauts.,AMER HIST,,,,,,,
LL54,MD22,Q2,"Shortly before entering national syndication in September of 1986, the morning television talk show A.M. Chicago changed its name to what?",TELEVISION,,,,,,,
LL54,MD22,Q3,"What other European capital city sits 51 miles (83 km) due south of Helsinki, Finland?",GEOGRAPHY,,,,,,,
LL54,MD22,Q4,"With each plant producing up to one billion pollen grains per season, these relatives of the sunflower in the Ambrosia genus are considered to be the primary cause of seasonal allergies/hay fever.",SCIENCE,,,,,,,
LL54,MD22,Q5,The Border Trilogy is the name for a set of novels published from 1992 to 1998 and written by American novelist Cormac McCarthy. Name any one of the three novels in the Border Trilogy.,LITERATURE,,,,,,,
LL54,MD22,Q6,"Alexa Ray Joel, Jack Paris Taubman, and Sailor Lee Cook are all the children of what person?",LIFESTYLE,,,,,,,
LL54,MD23,Q1,"One section of the 1873 prose and verse collection, titled A Season in Hell (Une Saison en Enfer), describes in transparent detail the author's intimate relationship with a fellow writer. Give the name of either the author, or the Frenchman with whom he was having the famously tempestuous affair.",LITERATURE,,,,,,,
LL54,MD23,Q2,There exactly two two-digit positive prime numbers in the Fibonacci series. One is 13; what is the other?,MATH,,,,,,,
LL54,MD23,Q3,"Fuel injection technology in automobiles, which was first applied not long after the invention of the automobile itself, and became commonplace by the 1980s, replaces what once-standard device?",SCIENCE,,,,,,,
LL54,MD23,Q4,Identify the composer of this piece (43 seconds). Click here,CLASS MUSIC,,,,,,,
LL54,MD23,Q5,"The royal House of Bourbon that ruled France from 1589 until the First Republic, and subsequent ascent of Napoleon, consisted of five different monarchs, all of whom had one of two first names. Please provide both names.",WORLD HIST,,,,,,,
LL54,MD23,Q6,"There are five cities in Australia with over one million inhabitants, as reported by the Australian Bureau of Statistics. Sydney and Melbourne are two; what are the other three?",GEOGRAPHY,,,,,,,
LL54,MD24,Q1,"The cooking pan pictured here is used to make a small French sponge cake, fancied famously by Marcel Proust, and most commonly known as what? Click here",FOOD/DRINK,,,,,,,
LL54,MD24,Q2,"There are three primary alliances among the world's passenger airlines. The oldest and largest is Star Alliance, which today includes Lufthansa, United Airlines, Air Canada, and 25 other members. Name either of the other two large alliances.",BUS/ECON,,,,,,,
LL54,MD24,Q3,"Princeps, a Latin word which means 'first person', was a Roman title given, first, to what person?",WORLD HIST,,,,,,,
LL54,MD24,Q4,Phi Slama Jama was a nickname given in the early 1980s to the men's basketball team from what university?,GAMES/SPORT,,,,,,,
LL54,MD24,Q5,The toxic rock known as cinnabar is the most common ore of what element?,SCIENCE,,,,,,,
LL54,MD24,Q6,"Je vais vous faire une proposition que personne ne refuserait. This statement, which inspired one of the most famous lines in movie history, first appeared in what 1835 novel, where it was spoken by the character Vautrin to Rastignac in reference to an offer to kill the brother of a wealthy unmarried woman.",LITERATURE,,,,,,,
LL54,MD25,Q1,"The military coup in July of 1952, which overthrew King Farouk and established the Republic of Egypt, was led by general Mohammad Naguib, who would later serve as Egypt's first president. In reality, Naguib was a figurehead, as the movement was truly led by what young army colonel, who would quickly overtake Naguib as President in 1954?",WORLD HIST,,,,,,,
LL54,MD25,Q2,"Name the theatrical musical, based on a 2000 film, which premiered in the West End in 2005 and on Broadway in 2008, winning the Best New Musical awards for each (Olivier Award and Tony Award). In the latter case, the three leading actors also won for Best Performance by a Leading Actor in a Musical.",THEATRE,,,,,,,
LL54,MD25,Q3,"During the last week of 1986, more than half the population of the United Kingdom watched Den Watts, landlord of the pub The Queen Victoria, hand divorce papers to his alcoholic wife Angie on what television series, during an episode which remains today the most watched series program in UK television history (with the subsequent New Year's Day episode at #2)?",TELEVISION,,,,,,,
LL54,MD25,Q4,"This term, a portmanteau coined in 1984 by an anime producer at a science fiction convention in Los Angeles, refers to the act of donning a particular (and often peculiar) wardrobe to represent an idea or fictional character.",LIFESTYLE,,,,,,,
LL54,MD25,Q5,Identify this artist. Click here,CURR EVENTS,,,,,,,
LL54,MD25,Q6,"In the programming language SQL, this statement is the most commonly used command; it is used to retrieve a record or set of records from one or more tables in a database.",SCIENCE,,,,,,,
LL55,MD01,Q1,"Also known as black coal, hard coal, or black diamond, what is the geological term (and also the most common term) for the highest rank of combustible coal, a lustrous rock with a carbon content over 91% and the fewest impurities of all coal types?",SCIENCE,,,,,,,
LL55,MD01,Q2,"The French politician Christine Lagarde is the current Managing Director of what global organization, in a role that was held previously by Horst Kê_hler, Rodrigo Rato, and Dominique Strauss-Kahn?",BUS/ECON,,,,,,,
LL55,MD01,Q3,There are two instances where a nickname is shared by a team in the National Football League and a team in the National Hockey League. Give the nickname in either instance.,GAMES/SPORT,,,,,,,
LL55,MD01,Q4,"Name the album by The Beach Boys, which was intended to be the follow-up to the group's Pet Sounds, and was widely considered the most famous unreleased album of all time, until it was released (in a newly recorded version) by Brian Wilson in 2004.",POP MUSIC,,,,,,,
LL55,MD01,Q5,"The Mediterranean Sea is divided into a number of smaller bodies of water, which include the Tyrrhenian Sea, the Aegean Sea, and a sea which connects the Adriatic with the greater Mediterranean. Name this sea, within which are the Greek islands of Corfu, Zakynthos, and Ithaca.",GEOGRAPHY,,,,,,,
LL55,MD01,Q6,"The German Empire lasted from January, 1871, with the proclamation of the first German Emperor, until November, 1918, and the abdication of the third (and final) Emperor. What name was shared by these two men, the latter the grandson of the former?",WORLD HIST,,,,,,,
LL55,MD02,Q1,"Sir Isaac Newton's first law of motion, as defined in his Philosophiê_ Naturalis Principia Mathematica, can essentially be reduced to a single word -- and the law is often referred to by this word, which comes from the Latin for 'untrained' or 'ineffective'. What is the word?",SCIENCE,,,,,,,
LL55,MD02,Q2,"This literary form, named eponymously after the 'weeping prophet' of the Hebrew Bible, is a prolonged expression of grief, lamentation, and woe, with an evocation of a glorious past, and a prophecy of doom.",LITERATURE,,,,,,,
